id,english,es,cefr_level,pos,frequency_1to10
por_eso_phrase,that is why,por eso,B1,phrase,3
por_favor_phrase,please,por favor,A1,phrase,3
por_fin_adverb,finally,por fin,A2,adverb,4
por_fuera_phrase,on the outside,por fuera,B1,phrase,4
por_lo_demás_adverb,otherwise,por lo demás,B2,adverb,5
por_lo_general_phrase,generally,por lo general,B1,phrase,5
por_lo_menos_phrase,at least,por lo menos,B1,phrase,4
por_lo_que_phrase,so,por lo que,B1,phrase,2
por_lo_que_adverb__dup1,as far as…is concerned,por lo que atañe a,B2,adverb,5
por_lo_que_adverb,as for,por lo que se refiere a,B2,adverb,2
por_lo_tanto_phrase,therefore,por lo tanto,B1,phrase,5
por_lo_visto_phrase,apparently,por lo visto,B1,phrase,5
por_los_pelos_adverb,by the skin of one's teeth,por los pelos,B2,adverb,6
por_medio_de_adverb,by means of,por medio de,B1,adverb,4
por_mi_culpa_phrase,because of me,por mi culpa,B1,phrase,2
por_mi_parte_phrase,for one,por mi parte,B1,phrase,2
por_más_que_phrase,no matter how much,por más que,B1,phrase,4
por_nada_phrase,you're welcome,por nada,B1,phrase,5
por_ninguna_parte_phrase,anywhere,por ninguna parte,B1,phrase,5
por_ningún_motivo_adverb,for no reason,por ningún motivo,B1,adverb,4
por_otro_lado_adverb,on the other hand,por otro lado,B1,adverb,4
por_poco_adverb,almost,por poco,B1,adverb,4
por_que_phrase,why,por qué,A1,phrase,3
por_si_phrase,in case,por si,B1,phrase,3
por_si_acaso_phrase,just in case,por si acaso,B1,phrase,3
por_si_fuera_poco_phrase,to make matters worse,por si fuera poco,B1,phrase,5
por_suerte_phrase,fortunately,por suerte,B1,phrase,7
por_supuesto_adverb,of course,por supuesto,A2,adverb,4
por_todas_partes_phrase,about,por todas partes,B1,phrase,2
por_un_lado_phrase,on the one hand,por un lado,B1,phrase,4
por_último_adverb,lastly,por último,A2,adverb,7
porcentaje_noun,percentage,porcentaje,A2,noun,6
porche_noun,porch,porche,B1,noun,7
porción_noun,serving,porción,B1,noun,5
poroso_adjective,porous,poroso,B2,adjective,8
porque_conjunction,because,porque,A1,conjunction,2
portabebés_noun,baby carrier,portabebés,B1,noun,6
portacontenedores_noun,container ship,portacontenedores,B2,noun,6
portada_noun,front page,portada,B1,noun,4
portar_verb,to carry,portar,B1,verb,5
portavoz_noun,spokesperson,portavoz,B1,noun,7
portero_noun,doorman,portero,B1,noun,9
portería_noun,concierge's lodge,portería,B1,noun,10
portuguesa_noun,Portuguese,portuguesa,B1,adjective,6
portugués_noun,Portuguese,portugués,B1,adjective,6
portátil_noun,laptop,portátil,B1,noun,6
portón_noun,gate,portón,A2,noun,6
posada_noun,inn,posada,A2,noun,6
posavasos_noun,coaster,posavasos,B1,noun,7
poseer_verb,to possess,poseer,B2,verb,6
posibilidad_noun,possibility,posibilidad,B1,noun,5
posibilitar_verb,to make possible,posibilitar,B2,verb,4
posible_adjective,possible,posible,A1,adjective,4
posiblemente_adverb,possibly,posiblemente,A2,adverb,5
positivo_adjective,positive,positivo,B1,adjective,5
posponer_verb,to postpone,posponer,B2,verb,8
postal_noun,postcard,postal,A2,noun,8
poste_noun,post,poste,B1,noun,4
posterior_adjective,subsequent,posterior,B1,adjective,6
posteriormente_adverb,subsequently,posteriormente,A2,adverb,6
postizo_noun,fake,postizo,B2,adjective,5
postre_noun,dessert,postre,A1,noun,7
postular_verb,to postulate,postular,B2,verb,9
postura_noun,stand,postura,B1,noun,4
potaje_noun,thick stew,potaje,B2,noun,8
potencia_noun,power,potencia,B1,noun,3
potenciador_del_sabor_noun,flavor enhancer,potenciador del sabor,B2,noun,9
potencialidad_noun,potentiality,potencialidad,B2,noun,9
potente_adjective,powerful,potente,B2,adjective,5
pozo_petrolífero_noun,oil well,pozo petrolífero,B2,noun,4
practicar_verb,to practice,practicar,A2,verb,4
practiqué_noun,played,practiqué,B1,noun,4
pradera_noun,meadow,pradera,B1,noun,7
pragmático_adjective,pragmatic,pragmático,B2,adjective,8
prebiótico_noun,prebiotic,prebiótico,B2,noun,10
precavido_adjective,cautious,precavido,B2,adjective,7
preceder_verb,to precede,preceder,B2,verb,9
precio_noun,price,precio,A1,noun,4
precio_de_coste_noun,cost price,precio de coste,B2,noun,4
precio_de_venta_noun,retail price,precio de venta,B2,noun,5
precioso_adjective,gorgeous,precioso,B1,adjective,6
precipicio_noun,precipice,precipicio,B2,noun,9
precipitación_noun,precipitation,precipitación,B2,noun,7
precipitado_noun,precipitate,precipitado,B2,noun,9
precisamente_adverb,precisely,precisamente,B1,adverb,6
precisar_verb,to specify,precisar,B1,verb,7
preciso_adjective,precise,preciso,A2,adjective,6
predecible_adjective,predictable,predecible,B2,adjective,7
predecir_verb,to predict,predecir,B2,verb,6
predominar_verb,to predominate,predominar,B2,verb,9
preferencia_noun,preference,preferencia,B1,noun,6
preferir_verb,to prefer,preferir,B1,verb,5
pregunta_noun,question,pregunta,A1,noun,4
preguntar_verb,to ask,preguntar,A1,verb,4
preguntar_por_phrase,ask,preguntar por,B1,phrase,4
preguntón_noun,inquisitive,preguntón,B1,noun,9
prejubilación_noun,early retirement,prejubilación,B2,noun,5
prejudicar_verb,to prejudice,prejudicar,B2,verb,7
prejuicio_noun,prejudice,prejuicio,B2,noun,7
preliminar_adjective,preliminary,preliminar,B2,adjective,6
premiación_noun,awards ceremony,premiación,B1,noun,6
premiar_verb,to reward,premiar,B2,verb,6
premio_gordo_noun,jackpot,premio gordo,B1,noun,7
premios_Óscar_noun,Oscars,premios Óscar,B1,noun,7
premisa_noun,premise,premisa,B2,noun,7
prenda_interior_noun,undergarment,prenda interior,B1,noun,9
prender_verb,to light/turn on,prender,B1,verb,4
prensa_noun,press!,prensa,A2,noun,4
prensa_escrita_noun,print media,prensa escrita,B1,noun,5
prensajos_noun,garlic press,prensajos,B2,noun,7
preocupación_noun,concern,preocupación,B1,noun,5
preocupado_adjective,worried,preocupado,A2,adjective,5
preocupante_noun,worrisome,preocupante,B1,noun,9
preocupar_verb,to worry (someone),preocupar,B1,verb,5
preocuparse_verb,to worry/be worried,preocuparse,A2,verb,5
preparado_adjective,prepared,preparado,A2,adjective,5
preparar_verb,to prepare,preparar,A2,verb,5
prepotente_adjective,arrogant,prepotente,B2,adjective,7
presa_noun,dam,presa,B1,noun,6
prescindible_adjective,dispensable,prescindible,B2,adjective,9
prescindir_verb,to do without,prescindir,B2,verb,3
presenciar_verb,to witness,presenciar,B2,verb,5
presentación_noun,presentation,presentación,A2,noun,6
presentador_noun,host,presentador,B1,noun,5
presentador_de_televisión_noun,TV presenter,presentador de televisión,B1,noun,7
presentar_verb,to present/introduce,presentar,A2,verb,4
presente_adjective,present,presente,A2,adjective,4
presentimiento_noun,hunch,presentimiento,B2,noun,8
preservar_verb,to preserve,preservar,B1,verb,6
presidente_noun,president,presidente,B1,noun,4
presidir_verb,to preside,presidir,B2,verb,9
presionar_verb,to pressure,presionar,B1,verb,4
presión_noun,pressure,presión,B1,noun,4
presión_arterial_noun,blood pressure,presión arterial,B1,noun,4
prestación_noun,benefit,prestación,B1,noun,5
prestación_laboral_phrase,employment benefit,prestación laboral,B1,phrase,5
prestar_verb,to lend,prestar,A2,verb,7
prestigio_noun,prestige,prestigio,B1,noun,7
presumir_verb,to presume,presumir,B1,verb,7
presuponer_verb,to presuppose,presuponer,B2,verb,9
presupuesto_noun,plan,presupuesto,B1,noun,4
pretender_verb,to intend/claim,pretender,B2,verb,6
pretexto_noun,excuse,pretexto,B1,noun,5
prevalecer_verb,to prevail,prevalecer,B2,verb,7
prevención_noun,prevention,prevención,B1,noun,6
prevenir_verb,to prevent,prevenir,B1,verb,5
prever_verb,to foresee,prever,B1,verb,8
previo_adjective,previous,previo,B1,adjective,4
previsto_adjective,planned,previsto,B1,adjective,5
prima_noun,cousin,prima,A2,noun,6
prima_de_seguro_noun,insurance premium,prima de seguro,B2,noun,6
primaria_noun,primary school,primaria,A1,noun,5
primatólogo_noun,primatologist,primatólogo,B2,noun,10
primavera_noun,spring,primavera,A1,noun,5
primer_noun,first,primer,A2,noun,2
primer_ministro_phrase,prime minister,primer ministro,B1,phrase,5
primer_piso_phrase,ground floor,primer piso,B1,phrase,5
primer_plato_noun,first course,primer plato,A2,noun,4
primera_clase_noun,first class,primera clase,B1,noun,4
primera_plana_phrase,front page,primera plana,B1,phrase,4
primero_adjective,first,primero,A2,adjective,2
primeros_auxilios_phrase,first aid,primeros auxilios,B1,phrase,5
primeros_pasos_noun,first steps,primeros pasos,A2,noun,5
primitivo_adjective,primitive,primitivo,B2,adjective,7
primo_noun,cousin,primo,A2,noun,6
princesa_noun,princess,princesa,B1,noun,5
principal_adjective,main,principal,A2,adjective,4
principalmente_adverb,mainly,principalmente,A2,adverb,5
principiante_noun,beginner,principiante,B1,noun,7
principio_noun,beginning,principio,A2,noun,4
prioridad_noun,priority,prioridad,B1,noun,6
prioritario_adjective,priority,prioritario,B2,adjective,6
priorizar_verb,to prioritize,priorizar,B2,verb,8
privacidad_noun,privacy,privacidad,B1,noun,6
privado_adjective,private,privado,A2,adjective,4
privar_verb,to deprive,privar,B2,verb,8
privatizar_verb,to privatize,privatizar,B2,verb,9
privilegiar_verb,to privilege,privilegiar,B2,verb,6
prión_noun,prion,prión,B2,noun,9
proactivo_adjective,proactive,proactivo,B2,adjective,8
probabilidad_noun,probability,probabilidad,B1,noun,6
probable_adjective,probable,probable,A2,adjective,7
probablemente_adverb,probably,probablemente,A1,adverb,4
probador_noun,fitting room,probador,B1,noun,6
probar_verb,to try/taste,probar,A2,verb,3
probarte_noun,to try on,probarte,B1,verb,3
probiótico_noun,probiotic,probiótico,B2,noun,9
problema_noun,problem,problema,A1,noun,4
problemita_noun,issue,problemita,B1,noun,4
proceder_verb,to proceed,proceder,B1,verb,6
procesado_adjective,processed,procesado,B1,adjective,7
procesador_noun,processor,procesador,B2,noun,7
procesar_verb,to process,procesar,B1,verb,4
procesión_noun,procession,procesión,B1,noun,7
proceso_noun,process,proceso,B1,noun,4
proclamar_verb,to proclaim,proclamar,B2,verb,8
procrastinación_noun,procrastination,procrastinación,B2,noun,9
procurar_verb,to try,procurar,B1,verb,3
producción_noun,production,producción,B1,noun,4
producir_verb,to produce,producir,A2,verb,5
productivo_adjective,productive,productivo,B2,adjective,6
producto_noun,product,producto,A2,noun,5
profano_adjective,secular,profano,B2,adjective,7
profesional_adjective,professional,profesional,A2,adjective,4
profesión_noun,calling,profesión,B1,noun,5
profesor_noun,teacher,profesor,A1,noun,5
profesora_noun,teacher,profesora,A1,noun,5
profeta_noun,prophet,profeta,B2,noun,7
profundidad_noun,depth,profundidad,A2,noun,5
profundizar_verb,to deepen,profundizar,B1,verb,8
profundo_adjective,profound/deep,profundo,B2,adjective,7
programa_noun,program,programa,A2,noun,4
programa_de_estudios_noun,curriculum,programa de estudios,B2,noun,6
programación_recreativa_noun,hobby programming,programación recreativa,B2,noun,7
programador_noun,programmer,programador,B1,noun,7
programar_verb,to program,programar,B1,verb,4
progresar_verb,to progress,progresar,B1,verb,5
progresista_adjective,progressive,progresista,B1,adjective,6
progresivo_adjective,progressive,progresivo,B2,adjective,6
progresión_noun,progression,progresión,B2,noun,7
prohibición_noun,prohibition,prohibición,B1,noun,7
prohibido_adjective,forbidden,prohibido,A2,adjective,7
prohibir_verb,to forbid,prohibir,A2,verb,7
prolongado_adjective,prolonged,prolongado,B2,adjective,7
prolongar_verb,to prolong,prolongar,B1,verb,8
promedio_noun,average,promedio,B1,noun,4
promesa_noun,promise,promesa,B1,noun,5
prometer_verb,to promise,prometer,B1,verb,5
promoción_noun,promotion,promoción,B1,noun,6
promontorio_noun,promontory,promontorio,B2,noun,9
promover_verb,to promote,promover,B1,verb,5
pronto_noun,soon,pronto,A2,noun,4
pronunciación_noun,pronunciation,pronunciación,A2,noun,7
pronunciar_verb,to pronounce,pronunciar,A2,verb,7
pronóstico_noun,prognosis,pronóstico,B2,noun,8
pronóstico_del_tiempo_noun,weather forecast,pronóstico del tiempo,A2,noun,6
propaganda_noun,propaganda,propaganda,B2,noun,6
propagar_verb,to propagate,propagar,B2,verb,8
propiciar_verb,to promote,propiciar,B2,verb,5
propiedad_noun,property,propiedad,B1,noun,4
propiedad_intelectual_noun,intellectual property,propiedad intelectual,B2,noun,6
propietario_noun,owner,propietario,B1,noun,5
propina_noun,tip,propina,A2,noun,5
propio_noun,own,propio,A2,noun,3
proponer_verb,to propose,proponer,B1,verb,7
proponer_matrimonio_phrase,propose,proponer matrimonio,B1,phrase,7
proporcionado_adjective,proportionate,proporcionado,B2,adjective,8
proporcional_adjective,proportional,proporcional,B2,adjective,7
proporcionalmente_adverb,proportionally,proporcionalmente,B2,adverb,9
proporcionar_verb,to provide,proporcionar,B1,verb,4
proporcion_noun,proportion,proporción,B1,noun,6
propuesta_noun,proposal,propuesta,B1,noun,6
proposito_noun,purpose,propósito,B1,noun,5
prorrogar_verb,to extend,prorrogar,B2,verb,6
proseguir_verb,to continue,proseguir,B1,verb,4
prosperar_verb,to prosper,prosperar,B1,verb,8
protagonista_noun,protagonist,protagonista,A2,noun,7
protección_noun,protection,protección,B1,noun,5
protector_de_pantalla_phrase,screen protector,protector de pantalla,B1,phrase,7
protector_solar_phrase,sunscreen,protector solar,B1,phrase,8
proteger_verb,to protect,proteger,A2,verb,5
protegido_adjective,protected,protegido,A2,adjective,5
protestar_verb,to protest,protestar,B1,verb,6
protocolo_noun,protocol,protocolo,B2,noun,6
protocolo_médico_noun,medical protocol,protocolo médico,B2,noun,6
proveedor_noun,supplier,proveedor,B1,noun,7
proveer_verb,to provide,proveer,B2,verb,4
provenir_verb,to come from,provenir,B1,verb,3
provincia_noun,province,provincia,A2,noun,6
provisional_adjective,provisional,provisional,B2,adjective,7
provisiones_noun,supplies,provisiones,B1,noun,6
provocar_verb,to provoke,provocar,B1,verb,7
proxy_noun,proxy,proxy,B2,noun,7
proyectar_verb,to project,proyectar,B1,verb,4
proyector_noun,projector,proyector,A2,noun,8
prudente_adjective,prudent,prudente,B1,adjective,8
prueba_noun,proof/test,prueba,B1,noun,5
prueba_combinada_noun,combined event,prueba combinada,B2,noun,5
pruebe_noun,tries,pruebe,A2,noun,5
práctica_noun,practice,práctica,A2,noun,4
prácticamente_igual_adverb,practically the same,prácticamente igual,B1,adverb,6
prácticas_noun,experienced,prácticas,B1,noun,5
práctico_adjective,practical,práctico,A2,adjective,6
préstamelo_noun,lend it to me,préstamelo,B1,noun,7
prestamo_noun,loan,préstamo,A2,noun,5
préstamo_personal_noun,personal loan,préstamo personal,B1,noun,5
príncipe_noun,prince,príncipe,B1,noun,5
prólogo_noun,prologue,prólogo,B2,noun,8
prórroga_noun,overtime,prórroga,B1,noun,7
prótesis_noun,prosthesis,prótesis,B2,noun,9
proximo_adjective,next,próximo,A2,adjective,3
psicosis_noun,psychosis,psicosis,B2,noun,8
psicoterapia_noun,psychotherapy,psicoterapia,B2,noun,8
psicólogo_noun,psychologist,psicólogo,B1,noun,7
psiquiatra_noun,psychiatrist,psiquiatra,B2,noun,7
psoriasis_noun,psoriasis,psoriasis,B2,noun,9
pubertad_noun,puberty,pubertad,B2,noun,8
publicación_noun,post,publicación,A2,noun,4
publicar_verb,to publish,publicar,A2,verb,6
publicidad_noun,advertising,publicidad,A2,noun,5
publicitar_verb,to advertise,publicitar,B1,verb,7
puchero_noun,stew,puchero,B2,noun,8
pueblito_noun,little town,pueblito,B1,noun,4
pueblo_adjective,town,pueblo,A2,adjective,4
pueblos_adjective,towns,pueblos,B1,adjective,6
puede_que_phrase,it might be,puede que,B1,phrase,3
puede_ser_phrase,it could be,puede ser,B1,phrase,2
puede_traer_phrase,can you bring,puede traer,B1,phrase,4
puente_noun,long weekend,puente,A2,noun,5
puente_colgante_noun,suspension bridge,puente colgante,B1,noun,6
puente_levadizo_noun,drawbridge,puente levadizo,B2,noun,9
puente_musical_noun,bridge,puente musical,B1,noun,5
puerro_noun,leek,puerro,B1,noun,9
puerta_noun,door,puerta,A1,noun,4
puerta_de_embarque_noun,boarding gate,puerta de embarque,B1,noun,7
puerto_noun,port,puerto,A2,noun,5
pues_noun,well,pues,A2,noun,2
puesto_noun,stall,puesto,A2,noun,7
puesto_callejero_phrase,food stand,puesto callejero,B1,phrase,4
puff_noun,pouffe,puff,B1,noun,10
pulga_noun,flea,pulga,B1,noun,8
pulgar_noun,thumb,pulgar,B2,noun,6
pulmón_noun,lung,pulmón,A2,noun,6
pulpo_noun,octopus,pulpo,A2,noun,8
pulpo_a_la_noun,Galician octopus,pulpo a la gallega,B1,noun,9
pulpo_de_tierra_noun,woodlouse,pulpo de tierra,B2,noun,10
pulsación_larga_noun,long press,pulsación larga,B1,noun,4
pulsera_noun,bracelet,pulsera,A2,noun,7
pulsera_de_actividad_noun,fitness tracker,pulsera de actividad,B1,noun,7
pulverulento_adjective,powdery,pulverulento,B2,adjective,9
pulóver_noun,sweater,pulóver,B1,noun,7
puma_noun,puma,puma,B2,noun,8
puntiagudo_adjective,pointed,puntiagudo,B2,adjective,6
punto_noun,point,punto,A2,noun,3
punto_ciego_noun,blind spot,punto ciego,B2,noun,5
punto_de_carga_noun,charging point,punto de carga,B1,noun,6
punto_de_cruz_noun,cross-stitch,punto de cruz,B2,noun,7
punto_de_ebullición_noun,boiling point,punto de ebullición,B2,noun,7
punto_de_encuentro_phrase,meeting spot,punto de encuentro,B1,phrase,5
punto_de_fusión_noun,melting point,punto de fusión,B2,noun,7
punto_de_inflexión_noun,turning point,punto de inflexión,B2,noun,5
punto_de_no_noun,point of no return,punto de no retorno,B2,noun,4
punto_de_vista_noun,point of view,punto de vista,B1,noun,4
punto_muerto_noun,neutral,punto muerto,B1,noun,6
punto_por_punto_adverb,point by point,punto por punto,B2,adverb,3
puntual_noun,punctual,puntual,B1,noun,9
pupa_noun,pupa,pupa,B2,noun,9
purgatorio_noun,purgatory,purgatorio,B2,noun,8
purificador_de_aire_noun,air purifier,purificador de aire,B1,noun,9
purificar_verb,to purify,purificar,B2,verb,8
puro_adjective,pure,puro,B2,adjective,5
puzle_noun,puzzle,puzle,A2,noun,7
puñetazo_noun,punch,puñetazo,B1,noun,6
PVC_noun,PVC,PVC,B1,noun,8
pagina_noun,page,página,A2,noun,4
página_web_phrase,website,página web,B1,phrase,4
pajaro_noun,bird,pájaro,A1,noun,5
pálido_noun,pale,pálido,A2,adjective,6
páncreas_noun,pancreas,páncreas,B2,noun,8
pánico_noun,panic,pánico,B1,noun,6
páramo_noun,moor,páramo,B2,noun,8
párpado_noun,eyelid,párpado,B1,noun,8
parrafo_noun,paragraph,párrafo,A2,noun,6
pérdida_adjective,miscarriage,pérdida,B1,adjective,8
pésimo_adjective,dreadful,pésimo,B2,adjective,7
pétalo_noun,petal,pétalo,B1,noun,8
pícnic_noun,picnic,pícnic,A2,noun,7
podcast_noun,podcast,pódcast,A2,noun,6
póker_noun,poker,póker,B1,noun,7
pómulo_noun,cheekbone,pómulo,B2,noun,9
póster_noun,poster,póster,A2,noun,6
públicamente_adverb,publicly,públicamente,B1,adverb,6
publico_adjective,public,público,A2,adjective,3
que_conjunction,that/which,que,A1,conjunction,1
que_nunca_phrase,than ever,que nunca,B1,phrase,3
que_te_vaya_bien_phrase,good luck,que te vaya bien,B1,phrase,5
que_viene_phrase,next,que viene,B1,phrase,3
que_yo_sepa_phrase,as far as I know,que yo sepa,B1,phrase,3
quebrada_noun,ravine,quebrada,B2,noun,8
quebrar_verb,to break,quebrar,B1,verb,4
quedar_verb,to stay/remain,quedar,A2,verb,4
quedar_mal_phrase,to look bad,quedar mal,B1,phrase,3
quedarme_noun,to stay,quedarme,B1,verb,4
quedarnos_noun,to stay,quedarnos,B1,verb,4
quedarse_verb,to stay,quedarse,A2,verb,4
quedarse_atrás_phrase,fall,quedarse atrás,B1,phrase,4
quedarse_con_phrase,stay,quedarse con,B1,phrase,4
quedarse_dormido_phrase,to fall asleep,quedarse dormido,B1,phrase,6
quejar_verb,to cause grief,quejar,B1,verb,6
quejarse_verb,to complain,quejarse,A2,verb,6
quemadura_noun,burn,quemadura,B1,noun,5
quemar_verb,to burn,quemar,B1,verb,5
queratina_noun,keratin,queratina,B2,noun,9
querella_noun,complaint,querella,B2,noun,6
querer_verb,to want,querer,A1,verb,2
querer_decir_phrase,mean,querer decir,B1,phrase,3
